OrderID,PurchaseDate,CustomerType,Region,ProductColor,ProcessingDays,PaymentMethod,LoyaltyMember,StoreBranch,EmployeeName
ORD102924,2023-04-04,individual,West,White,21,CreditCard,No,C,Taylor
ORD102925,2023-05-10,CORPORATE,East,Red,18,Cash,No,A,Casey
ORD102926,2023-05-24,corporate,South,White,20,CreditCard,No,D,Alex
ORD102927,2023-07-12,CORPORATE,West,White,13,Cash,Yes,B,Jamie
ORD102928,2023-10-23,corporate,South,Black,4,DebitCard,No,B,Jamie
ORD102929,2023-04-25,individual,West,Blue,13,Paypal,Yes,C,Taylor
ORD102930,2023-02-27,Corporate,East,Black,20,CreditCard,No,C,Jordan
ORD102931,2023-08-14,Corporate,N,Black,12,CreditCard,No,A,Alex
ORD102932,2023-03-23,Individual,West,Yellow,6,Paypal,No,A,Avery
ORD102933,2023-10-16,Corporate,N,Red,12,CreditCard,No,B,Jamie
ORD102934,2023-05-23,Corporate,West,Red,7,Paypal,No,C,Morgan
ORD102935,2023-08-16,Individual,East,Blue,15,DebitCard,Yes,D,Taylor
ORD102936,2023-08-10,corporate,North,Green,165,Cash,No,A,Jordan
ORD102937,2023-05-04,Corporate,West,Yellow,16,DebitCard,Yes,D,Jordan
ORD102938,2023-10-12,CORPORATE,West,Red,293,Cash,No,D,Taylor
ORD102939,2023-01-03,Individual,South,Green,18,Paypal,Yes,A,Jordan
ORD102940,2023-10-04,individual,South,Red,12,DebitCard,No,C,Jamie
ORD102941,2023-04-24,Corporate,North,Yellow,3,Cash,Yes,D,Jordan
ORD102942,2023-10-16,individual,South,White,189,Paypal,No,C,Alex
ORD102943,2023-01-17,Corporate,N,Blue,5,Cash,No,D,Avery
ORD102944,2023-07-23,corporate,West,Red,19,CreditCard,No,C,Morgan
ORD102945,2023-06-16,Individual,East,Blue,6,CreditCard,No,C,Avery
ORD102946,2023-05-14,Corporate,South,Yellow,6,Paypal,No,C,Avery
ORD102947,2023-02-01,Corporate,norte,Black,192,Cash,Yes,C,Jamie
ORD102948,2023-03-22,individual,West,White,6,CreditCard,No,A,Taylor
ORD102949,2023-06-29,CORPORATE,norte,Red,9,DebitCard,No,D,Morgan
ORD102950,2023-11-12,corporate,West,White,5,Cash,No,C,Casey
ORD102951,2023-11-10,Corporate,West,Blue,11,Cash,Yes,B,Jamie
ORD102952,2023-10-09,Corporate,East,Yellow,20,CreditCard,No,D,Morgan
ORD102953,2023-06-16,INDIVIDUAL,North,Blue,5,CreditCard,No,D,Jordan
ORD102954,2023-02-25,CORPORATE,South,White,20,Paypal,Yes,C,Casey
ORD102955,2023-12-24,Corporate,West,Green,20,Cash,No,D,Taylor
ORD102956,2023-11-06,Corporate,norte,Yellow,20,DebitCard,No,B,Taylor
ORD102957,2023-04-23,corporate,East,White,6,CreditCard,Yes,B,Avery
ORD102958,2023-11-06,individual,East,Blue,4,Cash,No,B,Alex
ORD102959,2023-04-26,corporate,West,Blue,16,CreditCard,No,D,Jordan
ORD102960,2023-03-07,Individual,North,White,13,Paypal,Yes,D,Avery
ORD102961,2023-08-25,individual,South,Red,4,Cash,No,C,Alex
ORD102962,2023-12-25,individual,West,Blue,6,Cash,No,D,Alex
ORD102963,2023-03-22,CORPORATE,South,Green,21,Paypal,Yes,D,Jordan
ORD102964,2023-09-10,corporate,East,Yellow,99999,DebitCard,No,C,Jamie
ORD102965,2023-04-03,Corporate,north,Blue,4,CreditCard,No,B,Casey
ORD102966,2023-10-04,Corporate,South,Red,14,Paypal,No,C,Riley
ORD102967,2023-02-14,Corporate,East,Blue,6,Cash,No,A,Alex
ORD102968,2023-03-23,CORPORATE,West,Green,21,Paypal,No,D,Morgan
ORD102969,2023-10-21,INDIVIDUAL,West,White,10,Cash,No,D,Casey
ORD102970,2023-03-02,individual,West,,8,Paypal,Yes,A,Jamie
ORD102971,2023-07-18,Individual,N,Yellow,21,DebitCard,No,A,Avery
ORD102972,2023-04-24,corporate,South,Blue,6,Cash,No,A,Jordan
ORD102973,2023-06-28,Corporate,West,White,3,Paypal,Yes,C,Taylor
ORD102974,2023-11-30,individual,West,Green,7,DebitCard,No,B,Jamie
ORD102975,2023-01-25,Individual,South,Blue,19,DebitCard,Yes,C,Avery
ORD102976,2023-06-02,corporate,norte,White,16,CreditCard,No,A,Alex
ORD102977,2023-10-16,Individual,West,Black,99999,Cash,No,C,Morgan
ORD102978,2023-08-08,Corporate,North,Black,11,CreditCard,No,D,Avery
ORD102979,2023-01-31,CORPORATE,N,Black,9,DebitCard,Yes,C,Casey
ORD102980,2023-03-06,INDIVIDUAL,N,Blue,10,CreditCard,No,A,Jordan
ORD102981,2023-08-09,Individual,East,Red,9,CreditCard,Yes,D,Taylor
ORD102982,2023-08-03,Corporate,South,Yellow,15,Paypal,No,B,Casey
ORD102983,2023-08-20,corporate,West,Red,19,CreditCard,No,C,Morgan
ORD102984,2023-07-22,Corporate,West,Green,7,DebitCard,No,C,Riley
ORD102985,2023-11-27,CORPORATE,South,Black,21,CreditCard,No,A,Taylor
ORD102986,2023-06-19,Individual,north,Black,21,Cash,No,B,Jordan
ORD102987,2023-03-29,Corporate,East,Green,10,Paypal,Yes,D,Casey
ORD102988,2023-08-21,Corporate,West,Black,6,DebitCard,No,A,Jamie
ORD102989,2023-03-27,corporate,East,White,11,CreditCard,No,A,Alex
ORD102990,2023-10-11,Individual,South,Yellow,18,Cash,No,C,Jordan
ORD102991,2023-11-26,corporate,North,Red,99999,DebitCard,Yes,B,Avery
ORD102992,2023-06-05,Corporate,North,Red,21,CreditCard,No,A,Morgan
ORD102993,2023-07-02,individual,norte,Red,11,Paypal,No,C,Jamie
ORD102994,2023-04-16,Individual,East,Blue,21,CreditCard,No,D,Casey
ORD102995,2023-10-29,corporate,norte,Red,21,DebitCard,No,A,Taylor
ORD102996,2023-09-08,Individual,South,Blue,10,DebitCard,No,D,Jamie
ORD102997,2023-05-16,individual,West,Green,4,DebitCard,Yes,D,Jamie
ORD102998,2023-11-16,individual,West,White,10,Cash,Yes,C,Morgan
ORD102999,2023-11-17,corporate,South,Blue,5,CreditCard,No,B,Alex
ORD103000,2023-10-28,Corporate,West,Black,7,CreditCard,No,D,Riley
ORD103001,2023-07-11,corporate,East,Yellow,11,CreditCard,No,A,Avery
ORD103002,2023-01-12,individual,East,Blue,21,Paypal,No,B,Avery
ORD103003,2023-08-20,Corporate,South,White,99999,Cash,No,B,Jamie
ORD103004,2023-01-01,Corporate,N,Yellow,6,Cash,No,C,Jamie
ORD103005,2023-09-16,corporate,South,Red,3,Paypal,No,A,Alex
ORD103006,2023-10-07,CORPORATE,East,Black,13,Cash,No,A,Alex
ORD103007,2023-08-11,Individual,South,Red,7,Paypal,No,C,Taylor
ORD103008,2023-06-04,Corporate,West,Yellow,6,DebitCard,No,C,Casey
ORD103009,2023-01-02,Individual,norte,Blue,13,DebitCard,Yes,B,Avery
ORD103010,2023-08-03,Corporate,East,White,215,Cash,Yes,D,Taylor
ORD103011,2023-09-11,individual,N,Green,11,DebitCard,No,D,Alex
ORD103012,2023-07-06,individual,East,Yellow,9,DebitCard,No,D,Riley
ORD103013,2023-07-31,individual,South,Red,7,DebitCard,No,D,Jordan
ORD103014,2023-01-12,Corporate,norte,Yellow,14,CreditCard,No,A,Alex
ORD103015,2023-03-28,individual,South,Black,10,DebitCard,Yes,A,Taylor
ORD103016,2023-01-23,Corporate,East,Green,11,CreditCard,Yes,C,Morgan
ORD103017,2023-10-07,INDIVIDUAL,South,Yellow,11,Paypal,No,C,Morgan
ORD103018,2023-01-06,Individual,West,Green,99999,Paypal,No,D,Casey
ORD103019,2023-12-07,corporate,West,White,4,Paypal,No,C,Jamie
ORD103020,2023-02-22,individual,East,Green,4,Paypal,Yes,A,Riley
ORD103021,2023-10-17,INDIVIDUAL,South,White,19,Paypal,No,D,Morgan
ORD103022,2023-03-29,Corporate,South,Black,16,DebitCard,No,D,Taylor
ORD103023,2023-11-01,individual,West,Green,12,DebitCard,No,A,Morgan
ORD103024,2023-01-24,Individual,West,Red,11,DebitCard,No,B,Riley
ORD103025,2023-03-26,individual,East,Green,3,Paypal,Yes,D,Riley
ORD103026,2023-04-06,CORPORATE,South,Black,19,Paypal,No,C,Jordan
ORD103027,2023-02-09,Corporate,South,Red,17,CreditCard,No,B,Alex
ORD103028,2023-07-10,Corporate,West,Green,10,Cash,No,A,Alex
ORD103029,2023-06-03,Corporate,norte,Black,11,DebitCard,No,B,Taylor
ORD103030,2023-05-02,Individual,South,Red,15,Cash,Yes,B,Jamie
ORD103031,2023-11-14,INDIVIDUAL,N,Yellow,18,Paypal,No,D,Riley
ORD103032,2023-01-17,corporate,South,Red,7,Paypal,No,B,Alex
ORD103033,2023-05-24,Individual,norte,Blue,10,Paypal,Yes,C,Avery
ORD103034,2023-05-13,individual,North,Black,15,Cash,Yes,D,Morgan
ORD103035,2023-10-05,individual,West,Blue,20,CreditCard,No,A,Riley
ORD103036,2023-10-21,INDIVIDUAL,N,Red,7,Paypal,Yes,C,Jordan
ORD103037,2023-01-18,CORPORATE,N,White,14,CreditCard,No,D,Avery
ORD103038,2023-10-27,Individual,North,Red,6,CreditCard,No,B,Jamie
ORD103039,2023-04-26,Corporate,South,,19,DebitCard,No,C,Jamie
ORD103040,2023-03-30,Individual,South,,15,Cash,No,D,Jamie
ORD103041,2023-03-22,CORPORATE,East,Red,21,Paypal,Yes,D,Avery
ORD103042,2023-06-28,Individual,north,Blue,6,CreditCard,Yes,A,Alex
ORD103043,2023-04-09,INDIVIDUAL,South,Black,12,Cash,No,D,Casey
ORD103044,2023-05-07,Corporate,West,Green,10,Cash,No,A,Jamie
ORD103045,2023-04-16,Corporate,East,Blue,20,Paypal,No,B,Avery
ORD103046,2023-03-30,INDIVIDUAL,East,Black,21,DebitCard,No,D,Avery
ORD103047,2023-01-04,individual,West,Blue,19,DebitCard,Yes,D,Taylor
ORD103048,2023-03-27,individual,East,White,18,CreditCard,Yes,B,Morgan
ORD103049,2023-05-06,individual,South,Blue,23,DebitCard,No,D,Casey
ORD103050,2023-07-03,Individual,East,Blue,3,DebitCard,No,D,Jordan
ORD103051,2023-02-04,INDIVIDUAL,West,Blue,20,DebitCard,Yes,C,Morgan
ORD103052,2023-01-21,individual,N,,13,Cash,Yes,A,Taylor
ORD103053,2023-03-20,individual,East,Yellow,99999,Paypal,Yes,D,Taylor
ORD103054,2023-07-11,Corporate,norte,Black,6,Cash,No,D,Riley
ORD103055,2023-11-30,CORPORATE,West,Red,16,Cash,No,A,Casey
ORD103056,2023-06-19,Corporate,South,Red,11,Paypal,No,C,Morgan
ORD103057,2023-06-26,Individual,norte,Red,15,Cash,No,A,Alex
ORD103058,2023-01-31,Individual,East,Green,21,CreditCard,No,D,Riley
ORD103059,2023-02-28,CORPORATE,West,Yellow,6,CreditCard,No,B,Taylor
ORD103060,2023-11-13,individual,norte,Yellow,9,Cash,No,B,Jamie
ORD103061,2023-04-26,Individual,West,Red,13,DebitCard,Yes,C,Jordan
ORD103062,2023-06-22,Corporate,South,White,13,Cash,No,C,Avery
ORD103063,2023-05-26,Corporate,East,Blue,10,DebitCard,Yes,D,Jordan
ORD103064,2023-06-18,Corporate,South,,18,Cash,Yes,C,Taylor
ORD103065,2023-12-16,individual,West,Blue,20,CreditCard,Yes,D,Jamie
ORD103066,2023-01-18,Individual,South,Green,5,DebitCard,No,B,Morgan
ORD103067,2023-04-26,CORPORATE,West,Red,7,CreditCard,No,C,Avery
ORD103068,2023-07-27,individual,North,Green,4,Cash,Yes,D,Jordan
ORD103069,2023-10-25,Corporate,norte,Yellow,16,Paypal,No,A,Jamie
ORD103070,2023-09-16,Corporate,South,Green,5,DebitCard,No,C,Jamie
ORD103071,2023-10-11,Corporate,South,Green,20,DebitCard,No,D,Alex
ORD103072,2023-10-14,individual,East,Black,7,Cash,No,D,Taylor
ORD103073,2023-05-26,individual,South,Yellow,9,Cash,Yes,A,Jamie
ORD103074,2023-12-22,Corporate,East,White,6,DebitCard,Yes,B,Riley
ORD103075,2023-04-17,corporate,East,Red,3,Paypal,No,A,Morgan
ORD103076,2023-11-16,CORPORATE,East,Yellow,16,Cash,No,D,Jordan
ORD103077,2023-04-10,Individual,North,Yellow,11,Cash,No,A,Riley
ORD103078,2023-05-06,Individual,South,Red,17,Cash,No,A,Alex
ORD103079,2023-04-09,CORPORATE,East,Green,5,Paypal,No,D,Morgan
ORD103080,2023-03-25,Corporate,West,Red,10,DebitCard,No,B,Jordan
ORD103081,2023-05-31,corporate,North,Blue,5,CreditCard,No,A,Taylor
ORD103082,2023-05-07,Individual,East,Red,20,Cash,Yes,A,Morgan
ORD103083,2023-07-21,Corporate,South,Blue,10,Paypal,No,C,Avery
ORD103084,2023-03-25,Corporate,East,Yellow,11,DebitCard,Yes,C,Jordan
ORD103085,2023-10-31,Corporate,South,Yellow,3,DebitCard,Yes,D,Alex
ORD103086,2023-08-07,INDIVIDUAL,North,White,18,Paypal,Yes,D,Avery
ORD103087,2023-03-09,Individual,north,Black,9,Cash,No,D,Riley
ORD103088,2023-01-04,Corporate,South,Blue,13,CreditCard,Yes,C,Jordan
ORD103089,2023-10-03,individual,East,White,19,Cash,Yes,D,Avery
ORD103090,2023-01-14,INDIVIDUAL,South,White,21,DebitCard,No,A,Jamie
ORD103091,2023-06-27,CORPORATE,N,Green,16,CreditCard,No,A,Alex
ORD103092,2023-10-16,individual,East,Yellow,14,Cash,No,B,Morgan
ORD103093,2023-10-03,corporate,West,,20,CreditCard,No,D,Avery
ORD103094,2023-11-27,Individual,South,Green,3,Paypal,Yes,A,Casey
ORD103095,2023-04-29,Corporate,West,White,21,Cash,Yes,A,Avery
ORD103096,2023-03-04,CORPORATE,North,Blue,11,DebitCard,Yes,B,Taylor
ORD103097,2023-03-06,Individual,North,Blue,8,DebitCard,No,A,Riley
ORD103098,2023-05-18,Individual,West,Green,4,CreditCard,No,B,Alex
ORD103099,2023-05-19,INDIVIDUAL,West,Yellow,9,Paypal,Yes,B,Riley
ORD103100,2023-02-16,Individual,West,Black,9,Cash,No,C,Alex
ORD103101,2023-03-24,corporate,North,,17,Paypal,No,A,Alex
ORD103102,2023-10-24,CORPORATE,East,Red,17,Paypal,No,C,Jordan
ORD103103,2023-01-30,INDIVIDUAL,East,Blue,7,CreditCard,No,A,Avery
ORD103104,2023-08-16,individual,East,Black,9,CreditCard,Yes,C,Jamie
ORD103105,2023-06-20,INDIVIDUAL,norte,Yellow,12,Cash,Yes,B,Casey
ORD103106,2023-11-03,Corporate,North,Blue,16,DebitCard,No,B,Taylor
ORD103107,2023-07-21,Individual,South,Green,5,Cash,No,B,Avery
ORD103108,2023-06-10,Corporate,North,Black,8,Paypal,No,B,Riley
ORD103109,2023-11-10,Corporate,N,Black,3,CreditCard,No,A,Taylor
ORD103110,2023-11-04,Corporate,East,Green,4,Paypal,No,D,Jamie
ORD103111,2023-11-11,individual,East,Red,16,CreditCard,No,A,Jordan
ORD103112,2023-03-10,Corporate,East,,8,DebitCard,Yes,C,Jordan
ORD103113,2023-01-29,Individual,South,Yellow,7,Paypal,No,A,Jamie
ORD103114,2023-03-02,Individual,East,Green,16,CreditCard,No,A,Riley
ORD103115,2023-03-15,corporate,West,Red,8,Cash,Yes,C,Jamie
ORD103116,2023-05-05,Corporate,South,Black,19,Cash,No,B,Morgan
ORD103117,2023-09-12,Individual,West,Red,19,Cash,No,C,Jordan
ORD103118,2023-07-25,individual,West,Blue,21,Paypal,No,C,Riley
ORD103119,2023-04-12,Individual,East,Green,21,CreditCard,No,D,Alex
ORD103120,2023-02-08,individual,East,Red,253,CreditCard,No,D,Avery
ORD103121,2023-09-04,individual,South,Yellow,20,CreditCard,No,B,Taylor
ORD103122,2023-08-24,Individual,West,Blue,9,Paypal,No,C,Jordan
ORD103123,2023-06-08,INDIVIDUAL,N,Yellow,16,CreditCard,No,C,Jamie
ORD103124,2023-10-29,Corporate,West,Red,17,DebitCard,No,C,Alex
ORD103125,2023-07-10,Corporate,South,Blue,11,Paypal,No,A,Avery
ORD103126,2023-05-23,Corporate,South,Blue,3,DebitCard,No,D,Avery
ORD103127,2023-03-23,Individual,N,White,12,DebitCard,No,D,Avery
ORD103128,2023-02-03,CORPORATE,norte,White,20,Cash,No,B,Morgan
ORD103129,2023-01-08,corporate,West,Red,5,Paypal,Yes,D,Casey
ORD103130,2023-07-16,corporate,East,Black,6,CreditCard,No,D,Morgan
ORD103131,2023-04-04,corporate,West,Yellow,7,DebitCard,No,B,Alex
ORD103132,2023-11-01,CORPORATE,West,,10,Paypal,No,C,Avery
ORD103133,2023-05-18,Corporate,East,Red,20,CreditCard,No,A,Riley
ORD103134,2023-11-25,Individual,West,Yellow,6,Cash,No,B,Riley
ORD103135,2023-02-17,Corporate,South,Blue,15,Paypal,Yes,D,Alex
ORD103136,2023-10-17,corporate,East,Red,21,Paypal,No,B,Riley
ORD103137,2023-04-15,Corporate,north,,7,Paypal,Yes,D,Jamie
ORD103138,2023-08-18,Corporate,north,Green,8,CreditCard,No,C,Riley
ORD103139,2023-06-25,Individual,East,Red,10,DebitCard,No,C,Casey
ORD103140,2023-11-15,individual,South,Blue,10,DebitCard,No,C,Jamie
ORD103141,2023-02-20,CORPORATE,South,Black,19,Paypal,No,D,Taylor
ORD103142,2023-10-28,Corporate,West,Yellow,20,Paypal,No,B,Riley
ORD103143,2023-03-09,Corporate,East,Red,10,CreditCard,Yes,D,Casey
ORD103144,2023-04-03,individual,North,White,5,Cash,Yes,C,Casey
ORD103145,2023-07-22,individual,South,Blue,20,Paypal,No,C,Taylor
ORD103146,2023-08-17,corporate,North,Red,11,Paypal,No,C,Morgan
ORD103147,2023-02-08,Corporate,norte,White,7,Cash,No,D,Alex
ORD103148,2023-12-26,corporate,South,Red,4,Paypal,Yes,A,Morgan
ORD103149,2023-04-28,INDIVIDUAL,north,Red,9,DebitCard,Yes,C,Riley
ORD103150,2023-02-21,Corporate,East,Green,10,Paypal,Yes,B,Riley
ORD103151,2023-09-04,individual,West,Black,5,DebitCard,Yes,C,Jamie
ORD103152,2023-07-10,Corporate,West,Blue,17,CreditCard,No,D,Jordan
ORD103153,2023-04-29,INDIVIDUAL,South,White,20,CreditCard,Yes,B,Riley
ORD103154,2023-07-25,INDIVIDUAL,north,Black,13,DebitCard,No,D,Riley
ORD103155,2023-03-07,Corporate,North,Blue,11,DebitCard,Yes,A,Jamie
ORD103156,2023-08-05,CORPORATE,East,Black,194,Cash,No,A,Jordan
ORD103157,2023-05-21,Individual,East,Red,3,DebitCard,No,D,Avery
ORD103158,2023-08-31,corporate,East,Green,3,DebitCard,Yes,C,Avery
ORD103159,2023-06-13,individual,East,Black,3,Paypal,No,B,Avery
ORD103160,2023-03-19,INDIVIDUAL,north,,8,Cash,Yes,C,Alex
ORD103161,2023-12-08,Individual,north,Blue,21,DebitCard,Yes,D,Alex
ORD103162,2023-09-18,individual,South,Green,9,DebitCard,No,D,Avery
ORD103163,2023-11-19,Corporate,West,Green,6,DebitCard,No,C,Casey
ORD103164,2023-07-24,Individual,north,Red,20,Paypal,No,B,Alex
ORD103165,2023-05-09,INDIVIDUAL,East,Red,4,Paypal,No,B,Taylor
ORD103166,2023-07-16,CORPORATE,South,Blue,3,Paypal,No,B,Taylor
ORD103167,2023-02-22,Individual,North,Yellow,14,CreditCard,Yes,B,Avery
ORD103168,2023-03-14,corporate,north,Green,6,Paypal,No,B,Jordan
ORD103169,2023-12-26,INDIVIDUAL,East,Blue,19,DebitCard,Yes,A,Morgan
ORD103170,2023-01-14,Corporate,South,Black,12,Paypal,No,A,Casey
ORD103171,2023-11-14,individual,north,Black,5,Paypal,No,D,Morgan
ORD103172,2023-08-06,Individual,East,Green,7,Cash,Yes,A,Jordan
ORD103173,2023-03-03,Individual,norte,Red,21,DebitCard,No,B,Taylor
ORD103174,2023-08-18,Individual,East,Yellow,12,Paypal,No,B,Jamie
ORD103175,2023-04-28,Individual,East,Red,5,CreditCard,No,B,Riley
ORD103176,2023-01-14,Corporate,north,Red,12,Cash,Yes,D,Avery
ORD103177,2023-01-03,corporate,South,Black,4,Paypal,No,D,Casey
ORD103178,2023-10-20,corporate,West,Blue,18,Cash,No,C,Jordan
ORD103179,2023-10-31,Corporate,West,Blue,16,Cash,No,A,Morgan
ORD103180,2023-03-23,Individual,East,Blue,4,CreditCard,No,A,Jordan
ORD103181,2023-12-04,individual,N,Blue,3,CreditCard,Yes,C,Jordan
ORD103182,2023-09-30,individual,West,Blue,10,CreditCard,Yes,C,Alex
ORD103183,2023-05-18,individual,north,,13,DebitCard,No,A,Avery
ORD103184,2023-06-11,Corporate,East,Red,19,Cash,No,B,Taylor
ORD103185,2023-03-12,Corporate,South,Blue,7,Paypal,No,A,Casey
ORD103186,2023-05-19,individual,East,Red,21,CreditCard,No,B,Alex
ORD103187,2023-02-01,individual,West,White,16,CreditCard,Yes,D,Taylor
ORD103188,2023-04-08,corporate,East,Green,11,Cash,Yes,A,Avery
ORD103189,2023-03-27,corporate,East,Red,13,Cash,No,A,Jordan
ORD103190,2023-12-28,individual,North,White,4,Cash,Yes,D,Taylor
ORD103191,2023-02-24,CORPORATE,South,Red,8,Paypal,No,D,Morgan
ORD103192,2023-02-02,CORPORATE,West,Red,15,DebitCard,No,D,Avery
ORD103193,2023-07-01,individual,South,Blue,20,DebitCard,Yes,D,Casey
ORD103194,2023-12-20,individual,North,Red,18,CreditCard,Yes,D,Avery
ORD103195,2023-04-28,Corporate,north,Red,9,DebitCard,No,C,Avery
ORD103196,2023-06-19,CORPORATE,West,Yellow,20,Paypal,No,C,Alex
ORD103197,2023-07-01,corporate,East,Red,14,DebitCard,No,D,Casey
ORD103198,2023-01-06,Individual,East,Yellow,3,Paypal,No,D,Jordan
ORD103199,2023-06-12,individual,N,Blue,19,CreditCard,No,D,Morgan
ORD103200,2023-02-18,Corporate,West,Blue,5,Cash,Yes,D,Taylor
ORD103201,2023-05-19,Corporate,norte,Green,4,Paypal,Yes,B,Riley
ORD103202,2023-04-18,Individual,North,White,15,Cash,No,B,Taylor
ORD103203,2023-03-13,corporate,East,Red,19,CreditCard,Yes,D,Morgan
ORD103204,2023-02-21,Corporate,North,Yellow,20,Paypal,Yes,D,Riley
ORD103205,2023-10-25,corporate,East,Red,3,Paypal,No,A,Taylor
ORD103206,2023-11-24,corporate,north,Blue,11,DebitCard,No,D,Alex
ORD103207,2023-02-23,corporate,South,Blue,8,Paypal,Yes,D,Jamie
ORD103208,2023-06-03,INDIVIDUAL,West,Red,18,CreditCard,No,C,Taylor
ORD103209,2023-05-02,Corporate,N,Blue,10,Cash,No,B,Jordan
ORD103210,2023-12-08,Individual,North,Blue,15,Paypal,Yes,D,Taylor
ORD103211,2023-01-26,Corporate,East,Black,9,CreditCard,No,B,Casey
ORD103212,2023-09-22,Individual,norte,Blue,5,CreditCard,Yes,B,Jordan
ORD103213,2023-08-15,Corporate,West,Yellow,10,Paypal,No,A,Taylor
ORD103214,2023-09-06,Individual,East,Red,5,DebitCard,Yes,B,Taylor
ORD103215,2023-10-30,Individual,West,Green,15,Paypal,No,B,Avery
ORD103216,2023-08-25,Individual,norte,Yellow,12,Paypal,Yes,D,Jordan
ORD103217,2023-11-23,Individual,norte,Red,19,DebitCard,No,C,Alex
ORD103218,2023-03-13,Corporate,N,Red,12,CreditCard,No,D,Riley
ORD103219,2023-05-14,Corporate,north,Black,8,Paypal,No,D,Riley
ORD103220,2023-08-27,Corporate,West,White,16,DebitCard,No,C,Jamie
ORD103221,2023-11-06,Individual,north,Blue,7,Cash,Yes,C,Jamie
ORD103222,2023-03-06,Individual,North,Blue,19,Cash,No,A,Riley
ORD103223,2023-07-11,Individual,East,White,6,DebitCard,Yes,C,Alex
ORD103224,2023-12-21,Individual,West,Red,11,CreditCard,No,D,Taylor
ORD103225,2023-05-09,corporate,West,Yellow,4,DebitCard,Yes,C,Jamie
ORD103226,2023-03-09,individual,N,Red,12,CreditCard,No,C,Alex
ORD103227,2023-03-20,individual,South,Blue,15,Cash,No,C,Alex
ORD103228,2023-02-17,Individual,East,Yellow,14,Paypal,No,B,Jamie
ORD103229,2023-09-14,Individual,South,Green,4,DebitCard,Yes,A,Riley
ORD103230,2023-10-07,Corporate,East,Blue,10,Cash,No,B,Jordan
ORD103231,2023-05-01,Corporate,South,Green,14,Paypal,No,B,Morgan
ORD103232,2023-12-29,individual,East,Black,8,Cash,No,A,Riley
ORD103233,2023-05-11,Individual,West,Yellow,3,DebitCard,No,B,Jordan
ORD103234,2023-11-18,individual,norte,Blue,18,DebitCard,No,C,Riley
ORD103235,2023-12-12,Individual,East,Green,16,Paypal,No,A,Taylor
ORD103236,2023-06-14,Individual,norte,Black,12,DebitCard,Yes,B,Jordan
ORD103237,2023-12-25,CORPORATE,South,Black,19,Cash,No,D,Casey
ORD103238,2023-10-04,Corporate,South,Yellow,3,Paypal,No,B,Morgan
ORD103239,2023-02-26,Corporate,West,Blue,6,Paypal,No,D,Riley
ORD103240,2023-10-30,INDIVIDUAL,East,Black,20,Cash,No,C,Avery
ORD103241,2023-04-03,INDIVIDUAL,South,Yellow,19,CreditCard,No,D,Morgan
ORD103242,2023-01-04,Corporate,East,Blue,11,Paypal,No,B,Alex
ORD103243,2023-06-04,Corporate,West,Green,7,CreditCard,No,B,Casey
ORD103244,2023-10-05,Corporate,South,Red,4,Cash,No,B,Taylor
ORD103245,2023-09-05,Individual,West,Yellow,13,Cash,No,A,Alex
ORD103246,2023-09-10,Corporate,East,Red,4,Paypal,No,A,Jordan
ORD103247,2023-01-22,INDIVIDUAL,East,Yellow,171,DebitCard,Yes,B,Jordan
ORD103248,2023-08-09,corporate,West,White,9,Paypal,Yes,B,Jamie
ORD103249,2023-09-10,Corporate,East,Black,14,DebitCard,Yes,C,Alex
ORD103250,2023-11-21,Corporate,East,White,19,CreditCard,No,A,Casey
ORD103251,2023-07-15,Individual,East,,13,DebitCard,No,A,Alex
ORD103252,2023-10-22,Corporate,N,Blue,6,Paypal,Yes,A,Alex
ORD103253,2023-04-12,Individual,norte,Yellow,10,DebitCard,No,D,Alex
ORD103254,2023-04-17,individual,South,Green,6,Cash,No,B,Morgan
ORD103255,2023-05-01,Individual,West,White,17,CreditCard,No,C,Jamie
ORD103256,2023-03-29,Corporate,East,Red,6,Cash,No,C,Riley
ORD103257,2023-10-29,Individual,West,,9,Cash,Yes,B,Taylor
ORD103258,2023-10-29,individual,N,Yellow,5,Cash,Yes,B,Taylor
ORD103259,2023-10-13,corporate,South,Black,9,Cash,Yes,C,Avery
ORD103260,2023-08-09,Individual,South,Blue,7,DebitCard,Yes,D,Taylor
ORD103261,2023-07-01,Corporate,N,Blue,13,Cash,Yes,C,Avery
ORD103262,2023-02-18,INDIVIDUAL,West,Black,42,DebitCard,No,D,Morgan
ORD103263,2023-07-03,Individual,West,Blue,4,Cash,Yes,D,Jamie
ORD103264,2023-11-13,corporate,South,Black,5,Paypal,Yes,A,Casey
ORD103265,2023-01-30,Individual,East,Blue,19,Cash,Yes,B,Jamie
ORD103266,2023-03-26,INDIVIDUAL,East,Yellow,13,Paypal,No,A,Avery
ORD103267,2023-06-24,Corporate,West,Red,70,DebitCard,No,D,Morgan
ORD103268,2023-08-28,Corporate,East,Yellow,19,CreditCard,No,C,Casey
ORD103269,2023-10-05,Corporate,South,Yellow,20,DebitCard,Yes,A,Alex
ORD103270,2023-12-07,individual,East,Red,19,CreditCard,No,C,Jordan
ORD103271,2023-05-29,Individual,N,Blue,3,CreditCard,Yes,D,Alex
